Country,Year,AverageTemperature
Serbia,1997,9.984
Serbia,1998,10.568333333333333
Serbia,1999,10.917250000000001
Serbia,2000,11.790999999999999
Serbia,2001,10.913166666666667
Serbia,2002,11.413416666666668
Serbia,2003,10.795499999999999
Serbia,2004,10.6165
Serbia,2005,9.922583333333334
Serbia,2006,10.574166666666667
Serbia,2007,11.745916666666666
Serbia,2008,11.666333333333334
Serbia,2009,11.412166666666666
Serbia,2010,10.9925
Serbia,2011,10.823
Serbia,2012,11.451749999999999
Serbia,2013,12.843625
Seychelles,1787,26.35727272727273
Seychelles,1788,26.38125
Seychelles,1789,26.53227272727273
Seychelles,1790,26.330583333333333
Seychelles,1791,26.73575
Seychelles,1792,26.66711111111111
Seychelles,1793,
Seychelles,1794,
Seychelles,1795,
Seychelles,1796,
Seychelles,1797,
Seychelles,1798,
Seychelles,1799,
Seychelles,1800,
Seychelles,1801,
Seychelles,1802,
Seychelles,1803,26.695142857142855
Seychelles,1804,27.1663
Seychelles,1805,
Seychelles,1806,
Seychelles,1807,
Seychelles,1808,
Seychelles,1809,
Seychelles,1810,
Seychelles,1811,
Seychelles,1812,
Seychelles,1813,
Seychelles,1814,
Seychelles,1815,
Seychelles,1816,
Seychelles,1817,
Seychelles,1818,
Seychelles,1819,
Seychelles,1820,
Seychelles,1821,
Seychelles,1822,
Seychelles,1823,
Seychelles,1824,
Seychelles,1825,
Seychelles,1826,
Seychelles,1827,
Seychelles,1828,
Seychelles,1829,
Seychelles,1830,
Seychelles,1831,
Seychelles,1832,
Seychelles,1833,
Seychelles,1834,
Seychelles,1835,
Seychelles,1836,
Seychelles,1837,
Seychelles,1838,
Seychelles,1839,
Seychelles,1840,
Seychelles,1841,
Seychelles,1842,
Seychelles,1843,
Seychelles,1844,
Seychelles,1845,
Seychelles,1846,
Seychelles,1847,
Seychelles,1848,
Seychelles,1849,
Seychelles,1850,26.034909090909093
Seychelles,1851,
Seychelles,1852,
Seychelles,1853,26.138083333333338
Seychelles,1854,26.303083333333333
Seychelles,1855,26.222333333333335
Seychelles,1856,26.002166666666668
Seychelles,1857,25.844166666666666
Seychelles,1858,26.221333333333334
Seychelles,1859,26.364
Seychelles,1860,26.340363636363637
Seychelles,1861,26.129
Seychelles,1862,
Seychelles,1863,
Seychelles,1864,26.098083333333335
Seychelles,1865,
Seychelles,1866,
Seychelles,1867,
Seychelles,1868,
Seychelles,1869,
Seychelles,1870,
Seychelles,1871,
Seychelles,1872,
Seychelles,1873,
Seychelles,1874,
Seychelles,1875,25.91725
Seychelles,1876,26.075999999999997
Seychelles,1877,26.5945
Seychelles,1878,26.857333333333333
Seychelles,1879,
Seychelles,1880,26.305636363636367
Seychelles,1881,26.540000000000003
Seychelles,1882,
Seychelles,1883,
Seychelles,1884,
Seychelles,1885,
Seychelles,1886,
Seychelles,1887,
Seychelles,1888,
Seychelles,1889,26.338333333333335
Seychelles,1890,25.75354545454546
Seychelles,1891,26.022666666666666
Seychelles,1892,26.164666666666665
Seychelles,1893,26.273916666666665
Seychelles,1894,26.523
Seychelles,1895,26.526583333333335
Seychelles,1896,26.700416666666666
Seychelles,1897,27.051666666666666
Seychelles,1898,26.615083333333335
Seychelles,1899,26.368916666666667
Seychelles,1900,26.601333333333333
Seychelles,1901,26.13775
Seychelles,1902,26.351416666666665
Seychelles,1903,26.147333333333336
Seychelles,1904,25.872583333333335
Seychelles,1905,26.70375
Seychelles,1906,26.369249999999997
Seychelles,1907,26.1465
Seychelles,1908,26.390249999999998
Seychelles,1909,26.194666666666667
Seychelles,1910,26.2435
Seychelles,1911,26.233500000000003
Seychelles,1912,26.526583333333335
Seychelles,1913,26.465833333333336
Seychelles,1914,26.855666666666668
Seychelles,1915,26.65716666666667
Seychelles,1916,26.47275
Seychelles,1917,26.33975
Seychelles,1918,26.275499999999997
Seychelles,1919,26.829333333333334
Seychelles,1920,26.36766666666667
Seychelles,1921,26.467083333333335
Seychelles,1922,26.446250000000003
Seychelles,1923,26.28316666666667
Seychelles,1924,26.492583333333332
Seychelles,1925,26.344833333333337
Seychelles,1926,26.71475
Seychelles,1927,26.530833333333334
Seychelles,1928,26.713250000000002
Seychelles,1929,26.5855
Seychelles,1930,26.6805
Seychelles,1931,26.85575
Seychelles,1932,26.6805
Seychelles,1933,26.662833333333335
Seychelles,1934,26.432000000000002
Seychelles,1935,26.723916666666668
Seychelles,1936,26.904416666666666
Seychelles,1937,26.872500000000002
Seychelles,1938,26.65516666666667
Seychelles,1939,26.619250000000005
Seychelles,1940,26.914583333333336
Seychelles,1941,27.022583333333333
Seychelles,1942,26.832583333333332
Seychelles,1943,26.51991666666667
Seychelles,1944,26.808666666666667
Seychelles,1945,26.727416666666667
Seychelles,1946,26.908833333333334
Seychelles,1947,27.00775
Seychelles,1948,26.69875
Seychelles,1949,26.749333333333336
Seychelles,1950,26.50916666666667
Seychelles,1951,26.877583333333334
Seychelles,1952,26.861583333333332
Seychelles,1953,26.913750000000004
Seychelles,1954,26.790499999999998
Seychelles,1955,26.61616666666667
Seychelles,1956,26.536416666666668
Seychelles,1957,26.73725
Seychelles,1958,27.10466666666667
Seychelles,1959,26.86583333333333
Seychelles,1960,26.730666666666668
Seychelles,1961,26.96466666666667
Seychelles,1962,26.95658333333333
Seychelles,1963,26.770666666666667
Seychelles,1964,26.73483333333333
Seychelles,1965,26.5825
Seychelles,1966,26.947999999999997
Seychelles,1967,26.915166666666668
Seychelles,1968,26.655333333333335
Seychelles,1969,27.08758333333333
Seychelles,1970,27.0745
Seychelles,1971,26.520166666666668
Seychelles,1972,26.87975
Seychelles,1973,27.17125
Seychelles,1974,26.535
Seychelles,1975,26.603416666666664
Seychelles,1976,26.669833333333333
Seychelles,1977,26.965166666666665
Seychelles,1978,27.120833333333337
Seychelles,1979,26.97275
Seychelles,1980,27.03725
Seychelles,1981,26.978083333333334
Seychelles,1982,27.194666666666667
Seychelles,1983,27.32166666666667
Seychelles,1984,26.624
Seychelles,1985,26.741583333333335
Seychelles,1986,27.077166666666667
Seychelles,1987,27.422833333333333
Seychelles,1988,27.26325
Seychelles,1989,26.9445
Seychelles,1990,27.220083333333335
Seychelles,1991,27.329666666666668
Seychelles,1992,26.953166666666664
Seychelles,1993,26.964583333333334
Seychelles,1994,27.301833333333335
Seychelles,1995,27.297749999999997
Seychelles,1996,26.91175
Seychelles,1997,27.36791666666667
Seychelles,1998,27.654416666666666
Seychelles,1999,27.136833333333332
Seychelles,2000,27.17925
Seychelles,2001,27.467833333333335
Seychelles,2002,27.53108333333333
Seychelles,2003,27.68541666666667
Seychelles,2004,27.25775
Seychelles,2005,27.468416666666666
Seychelles,2006,27.470166666666668
Seychelles,2007,27.71258333333333
Seychelles,2008,27.376833333333334
Seychelles,2009,27.741250000000004
Seychelles,2010,27.744833333333332
Seychelles,2011,27.73166666666667
Seychelles,2012,27.772583333333333
Seychelles,2013,27.451625
Sierra Leone,1849,25.47141666666667
Sierra Leone,1850,25.49716666666667
Sierra Leone,1851,25.501416666666668
Sierra Leone,1852,
Sierra Leone,1853,
Sierra Leone,1854,24.91625
Sierra Leone,1855,25.830400000000004
Sierra Leone,1856,25.47758333333333
Sierra Leone,1857,25.212999999999997
Sierra Leone,1858,25.330833333333334
Sierra Leone,1859,25.90975
Sierra Leone,1860,25.396333333333335
Sierra Leone,1861,25.420916666666667
Sierra Leone,1862,25.106916666666667
Sierra Leone,1863,25.34658333333333
Sierra Leone,1864,25.561000000000003
Sierra Leone,1865,25.692166666666665
Sierra Leone,1866,25.951
Sierra Leone,1867,
Sierra Leone,1868,25.424818181818182
Sierra Leone,1869,25.5657
Sierra Leone,1870,25.61027272727273
Sierra Leone,1871,
Sierra Leone,1872,
Sierra Leone,1873,24.978166666666667
Sierra Leone,1874,25.36583333333333
Sierra Leone,1875,24.87308333333333
Sierra Leone,1876,24.9015
Sierra Leone,1877,25.561833333333336
Sierra Leone,1878,25.765833333333333
Sierra Leone,1879,25.38475
Sierra Leone,1880,26.029666666666667
Sierra Leone,1881,26.198818181818183
Sierra Leone,1882,25.72075
Sierra Leone,1883,26.331181818181822
Sierra Leone,1884,26.04975
Sierra Leone,1885,25.233083333333337
Sierra Leone,1886,25.301666666666666
Sierra Leone,1887,25.159000000000002
Sierra Leone,1888,25.220166666666668
Sierra Leone,1889,24.560833333333335
Sierra Leone,1890,25.114166666666666
Sierra Leone,1891,25.42775
Sierra Leone,1892,25.6435
Sierra Leone,1893,25.45175
Sierra Leone,1894,25.274833333333333
Sierra Leone,1895,25.357166666666668
Sierra Leone,1896,25.90525
Sierra Leone,1897,25.94541666666667
Sierra Leone,1898,25.55366666666667
Sierra Leone,1899,26.136583333333334
Sierra Leone,1900,25.959166666666665
Sierra Leone,1901,25.985833333333332
Sierra Leone,1902,25.79433333333333
Sierra Leone,1903,25.742500000000003
Sierra Leone,1904,25.315916666666666
Sierra Leone,1905,25.801916666666667
Sierra Leone,1906,25.889333333333337
Sierra Leone,1907,25.505416666666665
Sierra Leone,1908,25.556916666666666
Sierra Leone,1909,25.47266666666667
Sierra Leone,1910,25.983416666666667
Sierra Leone,1911,25.578999999999997
Sierra Leone,1912,26.161749999999998
Sierra Leone,1913,26.24
Sierra Leone,1914,26.068250000000003
Sierra Leone,1915,26.198333333333334
Sierra Leone,1916,25.940749999999998
Sierra Leone,1917,25.877416666666665
Sierra Leone,1918,25.696416666666668
Sierra Leone,1919,25.836333333333332
Sierra Leone,1920,25.924833333333336
Sierra Leone,1921,25.89925
Sierra Leone,1922,25.862416666666665
Sierra Leone,1923,25.838333333333335
Sierra Leone,1924,25.505416666666665
Sierra Leone,1925,25.646916666666666
Sierra Leone,1926,26.2225
Sierra Leone,1927,26.098916666666668
Sierra Leone,1928,26.02025
Sierra Leone,1929,26.123
Sierra Leone,1930,26.081
Sierra Leone,1931,26.173833333333334
Sierra Leone,1932,25.7925
Sierra Leone,1933,26.009
Sierra Leone,1934,25.985166666666668
Sierra Leone,1935,25.885166666666667
Sierra Leone,1936,26.1075
Sierra Leone,1937,26.30475
Sierra Leone,1938,26.086083333333335
Sierra Leone,1939,26.12991666666667
Sierra Leone,1940,26.485333333333333
Sierra Leone,1941,26.46225
Sierra Leone,1942,26.223333333333333
Sierra Leone,1943,25.925083333333333
Sierra Leone,1944,26.176833333333335
Sierra Leone,1945,26.289416666666668
Sierra Leone,1946,26.154916666666665
Sierra Leone,1947,26.30825
Sierra Leone,1948,25.949333333333332
Sierra Leone,1949,26.10541666666667
Sierra Leone,1950,25.940583333333336
Sierra Leone,1951,26.056416666666667
Sierra Leone,1952,26.176583333333337
Sierra Leone,1953,26.255750000000003
Sierra Leone,1954,25.813000000000002
Sierra Leone,1955,25.89125
Sierra Leone,1956,25.80316666666667
Sierra Leone,1957,26.11791666666667
Sierra Leone,1958,26.200916666666668
Sierra Leone,1959,26.16575
Sierra Leone,1960,26.269500000000004
Sierra Leone,1961,26.108083333333337
Sierra Leone,1962,26.04008333333333
Sierra Leone,1963,26.354416666666665
Sierra Leone,1964,26.03425
Sierra Leone,1965,25.896083333333333
Sierra Leone,1966,26.171000000000003
Sierra Leone,1967,25.976
Sierra Leone,1968,26.16616666666667
Sierra Leone,1969,26.43766666666667
Sierra Leone,1970,26.404583333333335
Sierra Leone,1971,25.934166666666666
Sierra Leone,1972,26.28933333333333
Sierra Leone,1973,26.65625
Sierra Leone,1974,26.150000000000002
Sierra Leone,1975,26.041583333333335
Sierra Leone,1976,25.845250000000004
Sierra Leone,1977,26.378333333333334
Sierra Leone,1978,26.26816666666667
Sierra Leone,1979,26.554166666666664
Sierra Leone,1980,26.494
Sierra Leone,1981,26.357833333333332
Sierra Leone,1982,26.254416666666668
Sierra Leone,1983,26.65341666666667
Sierra Leone,1984,26.402916666666666
Sierra Leone,1985,26.28925
Sierra Leone,1986,26.07575
Sierra Leone,1987,26.883499999999998
Sierra Leone,1988,26.544916666666666
Sierra Leone,1989,26.362333333333336
Sierra Leone,1990,26.551416666666668
Sierra Leone,1991,26.621583333333334
Sierra Leone,1992,26.397166666666667
Sierra Leone,1993,26.608833333333333
Sierra Leone,1994,26.358249999999998
Sierra Leone,1995,26.578166666666664
Sierra Leone,1996,26.7045
Sierra Leone,1997,26.6695
Sierra Leone,1998,27.07575
Sierra Leone,1999,26.5215
Sierra Leone,2000,26.546833333333336
Sierra Leone,2001,26.82675
Sierra Leone,2002,26.992666666666665
Sierra Leone,2003,26.992416666666667
Sierra Leone,2004,26.978916666666667
Sierra Leone,2005,27.028583333333334
Sierra Leone,2006,26.71775
Sierra Leone,2007,26.83741666666667
Sierra Leone,2008,26.97875
Sierra Leone,2009,26.985
Sierra Leone,2010,27.17716666666667
Sierra Leone,2011,26.92625
Sierra Leone,2012,26.676416666666668
Sierra Leone,2013,26.948
Singapore,1825,26.425333333333338
Singapore,1826,
Singapore,1827,
Singapore,1828,
Singapore,1829,
Singapore,1830,
Singapore,1831,
Singapore,1832,
Singapore,1833,
Singapore,1834,
Singapore,1835,
Singapore,1836,
Singapore,1837,
Singapore,1838,
Singapore,1839,25.79288888888889
Singapore,1840,25.89125
Singapore,1841,25.979
Singapore,1842,26.14191666666667
Singapore,1843,26.222916666666666
Singapore,1844,25.728916666666667
Singapore,1845,25.623090909090912
Singapore,1846,26.454666666666668
Singapore,1847,25.881500000000003
Singapore,1848,
Singapore,1849,
Singapore,1850,26.014833333333332
Singapore,1851,26.08841666666667
Singapore,1852,25.97491666666667
Singapore,1853,26.183000000000003
Singapore,1854,25.954090909090908
Singapore,1855,26.076583333333332
Singapore,1856,26.17233333333333
Singapore,1857,
Singapore,1858,26.148
Singapore,1859,26.23541666666667
Singapore,1860,25.93133333333334
Singapore,1861,25.893583333333336
Singapore,1862,
Singapore,1863,26.08866666666667
Singapore,1864,25.919083333333333
Singapore,1865,26.154583333333335
Singapore,1866,26.123666666666665
Singapore,1867,26.041749999999997
Singapore,1868,26.145
Singapore,1869,25.97875
Singapore,1870,25.572333333333333
Singapore,1871,25.58066666666667
Singapore,1872,26.168666666666667
Singapore,1873,26.39625
Singapore,1874,26.085333333333335
Singapore,1875,25.469916666666666
Singapore,1876,25.719166666666666
Singapore,1877,26.252916666666668
Singapore,1878,26.568166666666666
Singapore,1879,25.75225
Singapore,1880,26.122500000000002
Singapore,1881,26.549333333333333
Singapore,1882,26.102166666666665
Singapore,1883,25.99875
Singapore,1884,25.86241666666667
Singapore,1885,26.223333333333333
Singapore,1886,26.40308333333334
Singapore,1887,25.600583333333333
Singapore,1888,26.256249999999998
Singapore,1889,26.458
Singapore,1890,25.8395
Singapore,1891,26.140500000000003
Singapore,1892,26.036333333333335
Singapore,1893,25.804750000000002
Singapore,1894,25.99366666666667
Singapore,1895,26.090500000000002
Singapore,1896,26.4635
Singapore,1897,26.576583333333335
Singapore,1898,26.3005
Singapore,1899,26.219166666666666
Singapore,1900,26.531583333333334
Singapore,1901,26.056833333333334
Singapore,1902,25.98483333333333
Singapore,1903,26.146333333333335
Singapore,1904,25.848249999999997
Singapore,1905,26.61225
Singapore,1906,26.326666666666668
Singapore,1907,26.299583333333334
Singapore,1908,26.224833333333333
Singapore,1909,26.292833333333334
Singapore,1910,26.112416666666665
Singapore,1911,26.353250000000003
Singapore,1912,26.524416666666667
Singapore,1913,26.255416666666665
Singapore,1914,26.64891666666667
Singapore,1915,26.677333333333337
Singapore,1916,26.287333333333333
Singapore,1917,25.919333333333338
Singapore,1918,25.89916666666667
Singapore,1919,26.552333333333337
Singapore,1920,26.437
Singapore,1921,26.23391666666667
Singapore,1922,26.284833333333335
Singapore,1923,26.262583333333335
Singapore,1924,26.377916666666668
Singapore,1925,26.21525
Singapore,1926,26.603416666666664
Singapore,1927,26.44875
Singapore,1928,26.58141666666667
Singapore,1929,26.455916666666667
Singapore,1930,26.723083333333335
Singapore,1931,26.87766666666667
Singapore,1932,26.525750000000002
Singapore,1933,26.36766666666667
Singapore,1934,26.245583333333332
Singapore,1935,26.547666666666668
Singapore,1936,26.60258333333334
Singapore,1937,26.727
Singapore,1938,26.642833333333332
Singapore,1939,26.577416666666668
Singapore,1940,26.86266666666667
Singapore,1941,27.278750000000002
Singapore,1942,26.916583333333335
Singapore,1943,26.492
Singapore,1944,26.663083333333333
Singapore,1945,26.636
Singapore,1946,26.832666666666668
Singapore,1947,26.932750000000002
Singapore,1948,26.796000000000003
Singapore,1949,26.739583333333332
Singapore,1950,26.560166666666664
Singapore,1951,26.840000000000003
Singapore,1952,26.88716666666667
Singapore,1953,26.927750000000003
Singapore,1954,26.647916666666664
Singapore,1955,26.638
Singapore,1956,26.47275
Singapore,1957,26.787166666666668
Singapore,1958,27.079833333333337
Singapore,1959,26.882416666666668
Singapore,1960,26.92941666666667
Singapore,1961,26.727
Singapore,1962,26.560833333333335
Singapore,1963,26.77116666666667
Singapore,1964,26.664666666666665
Singapore,1965,26.63291666666667
Singapore,1966,26.887833333333333
Singapore,1967,26.681749999999997
Singapore,1968,26.745666666666665
Singapore,1969,27.062416666666667
Singapore,1970,26.854583333333334
Singapore,1971,26.605500000000003
Singapore,1972,26.942000000000004
Singapore,1973,26.95975
Singapore,1974,26.672583333333336
Singapore,1975,26.638
Singapore,1976,26.55875
Singapore,1977,26.822000000000003
Singapore,1978,26.904583333333335
Singapore,1979,26.95975
Singapore,1980,26.95641666666667
Singapore,1981,26.980999999999998
Singapore,1982,26.8365
Singapore,1983,27.304916666666667
Singapore,1984,26.483500000000003
Singapore,1985,26.820083333333333
Singapore,1986,26.847833333333337
Singapore,1987,27.181583333333332
Singapore,1988,27.06725
Singapore,1989,26.792333333333335
Singapore,1990,27.13
Singapore,1991,26.994083333333336
Singapore,1992,26.997416666666666
Singapore,1993,26.928833333333333
Singapore,1994,27.08775
Singapore,1995,27.0725
Singapore,1996,27.043333333333333
Singapore,1997,27.38891666666667
Singapore,1998,27.77591666666667
Singapore,1999,27.016750000000002
Singapore,2000,27.096500000000002
Singapore,2001,27.189333333333337
Singapore,2002,27.40608333333333
Singapore,2003,27.311833333333336
Singapore,2004,27.328666666666667
Singapore,2005,27.493583333333333
Singapore,2006,27.32841666666667
Singapore,2007,27.13
Singapore,2008,27.067666666666668
Singapore,2009,27.473333333333333
Singapore,2010,27.6035
Singapore,2011,27.28216666666667
Singapore,2012,27.303583333333336
Singapore,2013,27.602875
Sint Maarten,1824,26.378
Sint Maarten,1825,26.716000000000005
Sint Maarten,1826,26.410500000000003
Sint Maarten,1827,26.59418181818182
Sint Maarten,1828,26.606909090909088
Sint Maarten,1829,26.1024
Sint Maarten,1830,
Sint Maarten,1831,
Sint Maarten,1832,
Sint Maarten,1833,
Sint Maarten,1834,
Sint Maarten,1835,
Sint Maarten,1836,
Sint Maarten,1837,
Sint Maarten,1838,
Sint Maarten,1839,
